TCP | 03/29/1999 08:16:13 | 172.16.114.168:2000 | 196.37.75.158:25 | Normal
TCP | 03/29/1999 08:23:42 | 172.16.112.149:2108 | 195.73.151.50:25 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7391 | 205.181.112.114:80 | Normal
TCP | 03/29/1999 08:39:53 | 172.16.117.52:6484 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:04:47 | 172.16.112.149:20589 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12417 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 09:03:03 | 172.16.112.149:15428 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:57 | 172.16.112.149:26731 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:47 | 172.16.112.149:28957 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:54 | 172.16.114.148:5529 | 194.168.31.21:80 | Normal
TCP | 03/29/1999 09:03:13 | 172.16.112.149:15626 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:04:35 | 172.16.112.149:20016 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:20 | 172.16.112.149:30723 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:28 | 172.16.116.194:12796 | 207.46.176.50:80 | Normal
TCP | 03/29/1999 09:02:30 | 172.16.116.44:12932 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:49:40 | 172.16.114.207:16356 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 09:05:49 | 172.16.116.194:24648 | 205.168.248.10:80 | Normal
TCP | 03/29/1999 09:06:26 | 172.16.117.52:26933 | 206.190.45.108:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7203 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:56:52 | 172.16.112.149:26668 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:15 | 172.16.112.149:13431 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:59:06 | 172.16.112.149:2058 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:44 | 172.16.117.111:5269 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22650 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:34 | 172.16.112.149:5200 | 206.79.171.51:80 | Normal
TCP | 03/29/1999 08:56:46 | 172.16.112.149:26238 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:16 | 172.16.112.149:6802 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:59:24 | 172.16.112.149:4231 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:26 | 172.16.117.52:4677 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 08:29:27 | 209.154.98.104:1028 | 172.16.112.50:23 | Normal
TCP | 03/29/1999 08:48:55 | 172.16.117.111:15404 | 207.25.71.62:80 | Normal
TCP | 03/29/1999 08:49:40 | 172.16.114.207:16228 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:59:01 | 172.16.112.149:1812 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:54 | 172.16.113.84:14594 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 08:57:57 | 172.16.112.149:29440 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:39:41 | 172.16.117.111:6222 | 134.205.165.120:80 | Normal
TCP | 03/29/1999 09:04:20 | 172.16.116.194:19498 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:00:22 | 172.16.112.149:8249 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.116.194:30810 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:01:22 | 172.16.112.149:10344 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:24 | 172.16.112.149:4235 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:28 | 172.16.114.148:4256 | 207.25.71.5:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.116.194:23252 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:06:54 | 172.16.112.194:27963 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 08:40:32 | 172.16.112.149:8232 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:49:56 | 172.16.116.194:16445 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 09:01:06 | 172.16.112.149:9593 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:51 | 172.16.112.149:17713 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:50:31 | 172.16.116.194:16525 | 131.84.1.31:80 | Normal
TCP | 03/29/1999 08:59:47 | 172.16.112.149:5207 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:47 | 172.16.112.149:20585 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:12 | 172.16.112.149:12457 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:47:10 | 172.16.112.100:3901 | 207.51.18.105:80 | Normal
TCP | 03/29/1999 09:02:25 | 172.16.112.149:12458 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:46 | 172.16.112.149:24334 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:18 | 172.16.112.149:4168 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:41:21 | 172.16.112.149:8295 | 156.80.1.10:80 | Normal
TCP | 03/29/1999 08:59:12 | 172.16.112.149:3138 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.112.149:7207 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18889 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:58:49 | 172.16.112.149:32613 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:15 | 172.16.114.207:13492 | 204.123.2.66:80 | Normal
TCP | 03/29/1999 08:57:03 | 172.16.112.149:26735 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:39 | 172.16.112.149:8451 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.117.111:3393 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:58:33 | 172.16.112.149:31252 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:04 | 172.16.112.149:6212 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:06:44 | 172.16.112.149:27653 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.112.149:31784 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:48 | 172.16.116.194:24207 | 205.168.248.2:80 | Normal
TCP | 03/29/1999 08:58:33 | 172.16.112.149:31189 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:50:03 | 172.16.112.194:16460 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 08:35:17 | 172.16.117.111:2873 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:00:04 | 172.16.112.149:6162 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:20 | 172.16.112.149:12440 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:50 | 172.16.112.149:27782 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:51:03 | 172.16.115.87:16934 | 207.211.106.40:80 | Normal
TCP | 03/29/1999 09:03:51 | 172.16.112.149:17534 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:31 | 172.16.117.52:22907 | 194.131.104.216:80 | Normal
TCP | 03/29/1999 08:59:08 | 172.16.114.148:2251 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:38:26 | 172.16.117.52:4929 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:59:18 | 172.16.112.149:3845 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:20 | 196.227.33.189:4122 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:57:31 | 172.16.117.52:28760 | 194.131.104.212:80 | Normal
TCP | 03/29/1999 08:49:45 | 172.16.116.44:16420 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:59:29 | 172.16.112.149:4266 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:09 | 172.16.117.52:17527 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 09:06:29 | 172.16.117.52:27198 | 205.180.57.25:80 | Normal
TCP | 03/29/1999 09:06:38 | 172.16.112.149:27308 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2312 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:20:21 | 195.73.151.50:2140 | 172.16.114.169:25 | Normal
TCP | 03/29/1999 08:47:10 | 172.16.112.100:3913 | 207.51.18.105:80 | Normal
TCP | 03/29/1999 09:04:35 | 172.16.112.149:20012 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:38 | 172.16.112.149:27295 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2075 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:01:22 | 172.16.112.149:10340 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.112.149:13426 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18523 | 199.95.74.97:80 | Normal
TCP | 03/29/1999 09:04:25 | 172.16.112.149:19617 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10264 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10265 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:06:22 | 172.16.116.44:26724 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 08:55:47 | 172.16.112.149:24168 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.116.44:21209 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 08:38:27 | 172.16.117.52:5136 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:57:36 | 172.16.112.149:28778 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:48:58 | 172.16.114.207:15523 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 09:00:55 | 172.16.112.149:9275 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2614 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:00:11 | 172.16.112.149:6677 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:24 | 172.16.112.149:16458 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:34 | 172.16.112.149:14469 | 165.1.76.100:80 | Normal
TCP | 03/29/1999 09:00:19 | 172.16.116.194:7465 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:52:33 | 172.16.112.149:19527 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 09:00:18 | 172.16.116.194:7203 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:04:52 | 172.16.112.149:20998 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:54:15 | 172.16.117.111:21249 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 09:03:13 | 172.16.112.149:15817 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:38 | 172.16.112.149:27299 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:16 | 172.16.112.149:6740 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2177 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6409 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 09:04:20 | 172.16.116.194:19494 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:02:06 | 172.16.112.149:12377 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:14 | 172.16.112.149:12387 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:35:18 | 172.16.117.111:3135 | 207.25.71.142:80 | Normal
TCP | 03/29/1999 08:02:49 | 135.8.60.182:1199 | 172.16.113.84:25 | Normal
TCP | 03/29/1999 08:56:35 | 172.16.112.149:25719 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:55 | 172.16.112.149:9329 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.116.44:21278 | 134.177.3.35:80 | Normal
TCP | 03/29/1999 09:01:33 | 172.16.112.149:10550 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:44 | 195.115.218.108:3057 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 08:40:38 | 172.16.113.105:8233 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.112.149:31570 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5704 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:05:20 | 172.16.112.149:22870 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:52 | 172.16.112.149:26664 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:39 | 172.16.112.149:10984 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:57 | 172.16.112.149:14909 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:37:44 | 172.16.117.111:4365 | 207.200.75.201:80 | Normal
TCP | 03/29/1999 09:02:01 | 172.16.112.149:12332 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:26 | 172.16.117.52:4675 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:00:22 | 172.16.112.149:8253 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:02:30 | 172.16.116.44:13086 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:16:12 | 172.16.114.168:1876 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 08:43:19 | 172.16.112.149:9473 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:41:21 | 172.16.112.149:8299 | 156.80.1.10:80 | Normal
TCP | 03/29/1999 08:47:15 | 172.16.112.149:13372 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:54:15 | 172.16.117.111:21188 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 08:49:25 | 172.16.116.194:15976 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 09:05:36 | 172.16.112.149:23809 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:32 | 172.16.112.149:8220 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:00:56 | 195.73.151.50:4087 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 08:42:33 | 172.16.116.44:9271 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:57:23 | 172.16.117.111:28694 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:35:33 | 172.16.117.111:3263 | 207.46.179.15:80 | Normal
TCP | 03/29/1999 08:42:33 | 172.16.116.44:9393 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:56:24 | 172.16.112.149:25252 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:14:10 | 135.8.60.182:2107 | 172.16.112.149:25 | Normal
TCP | 03/29/1999 09:02:02 | 172.16.116.44:12359 | 134.205.165.120:80 | Normal
TCP | 03/29/1999 09:03:45 | 172.16.112.149:17470 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:46:19 | 172.16.117.52:12935 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:50:31 | 172.16.116.194:16521 | 131.84.1.31:80 | Normal
TCP | 03/29/1999 09:04:13 | 172.16.112.149:18666 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:49:45 | 172.16.116.44:16426 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:54:28 | 172.16.112.194:21525 | 196.227.33.189:25 | Normal
TCP | 03/29/1999 08:55:12 | 172.16.116.194:21668 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:03:53 | 172.16.116.194:18142 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:54:15 | 172.16.117.111:21187 | 199.95.209.99:80 | Normal
TCP | 03/29/1999 09:04:40 | 172.16.112.149:20548 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:50 | 172.16.112.149:17528 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:18 | 172.16.116.194:7271 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:03:52 | 172.16.116.194:17721 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:57:57 | 172.16.112.149:29711 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:07 | 172.16.117.111:6226 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 09:02:42 | 172.16.112.149:14381 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:19 | 172.16.112.149:19056 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:10:02 | 135.13.216.191:1559 | 172.16.114.148:21 | Attack
TCP | 03/29/1999 08:51:14 | 172.16.112.149:17532 | 209.84.4.31:80 | Normal
TCP | 03/29/1999 08:42:33 | 172.16.116.44:9265 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:58:55 | 172.16.112.149:1109 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:20 | 172.16.112.149:22868 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:30 | 172.16.112.149:28737 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:38 | 172.16.117.111:18135 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 09:03:45 | 172.16.112.149:17270 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:14 | 172.16.114.148:8613 | 195.73.151.50:25 | Normal
TCP | 03/29/1999 09:03:24 | 172.16.112.149:16464 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:54:06 | 172.16.112.207:20640 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 08:10:58 | 172.16.114.168:1307 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 08:46:31 | 172.16.117.111:12957 | 204.71.200.128:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6233 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 09:04:30 | 172.16.112.149:19817 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:42:33 | 172.16.116.44:9338 | 207.25.71.142:80 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18960 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:02:25 | 172.16.112.149:12593 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:09 | 172.16.112.149:25189 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:54:15 | 172.16.117.111:21124 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 09:03:29 | 172.16.112.149:16489 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:03 | 172.16.112.149:26745 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:14 | 172.16.112.149:24768 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:36 | 172.16.112.149:23811 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7211 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:48:16 | 172.16.117.111:14996 | 207.25.71.63:80 | Normal
TCP | 03/29/1999 09:03:57 | 172.16.112.149:18466 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.117.111:3520 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:57:21 | 172.16.116.44:28398 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.116.194:23532 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:42:08 | 172.16.112.149:8348 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 08:54:14 | 172.16.117.111:20649 | 209.215.174.245:80 | Normal
TCP | 03/29/1999 08:40:57 | 172.16.117.52:8269 | 131.84.1.31:80 | Normal
TCP | 03/29/1999 08:51:03 | 172.16.112.149:16942 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7205 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:45:43 | 172.16.117.111:12397 | 207.217.78.110:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.116.194:23327 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:56:03 | 172.16.112.149:24666 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:27 | 172.16.112.149:8259 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:40 | 172.16.112.149:16664 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:03 | 172.16.112.149:24652 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.112.149:31568 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:29 | 172.16.116.44:14360 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:59:34 | 172.16.112.149:4671 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:41:08 | 172.16.117.111:8284 | 204.71.200.128:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.112.149:29719 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:20 | 172.16.116.194:19436 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:59:07 | 172.16.114.148:2123 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 08:58:20 | 172.16.112.149:30733 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:40 | 172.16.112.149:16729 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:53:27 | 172.16.117.52:20544 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:57:47 | 172.16.112.149:28963 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:21 | 172.16.112.149:8231 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:44 | 172.16.117.111:5214 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 09:03:24 | 172.16.112.149:16450 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:45:39 | 172.16.112.149:12371 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:02:47 | 172.16.112.149:14452 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:00 | 172.16.112.149:1560 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:53:59 | 172.16.112.149:20625 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 09:03:42 | 172.16.117.111:17057 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:36:17 | 172.16.117.52:3845 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:43:31 | 172.16.114.148:10782 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 08:34:25 | 197.218.177.69:2677 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 09:04:41 | 172.16.112.149:20568 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:19 | 172.16.112.149:16269 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:57 | 172.16.112.149:29505 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:44 | 172.16.112.149:8742 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.116.194:30856 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:06:10 | 172.16.116.44:25316 | 132.25.1.25:80 | Normal
TCP | 03/29/1999 09:04:02 | 172.16.112.149:18481 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:06:15 | 172.16.117.52:25912 | 204.151.33.3:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.116.194:30790 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:57:57 | 172.16.112.149:29378 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:08 | 172.16.112.149:18550 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.112.149:3392 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:35 | 172.16.112.149:25911 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:40 | 172.16.117.52:31974 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 08:58:28 | 172.16.116.194:30850 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:43:20 | 172.16.112.149:9814 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:05:30 | 172.16.112.149:23366 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:39 | 172.16.112.149:8459 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:47:20 | 172.16.116.44:13888 | 204.71.191.226:80 | Normal
TCP | 03/29/1999 08:43:20 | 172.16.112.149:10004 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:51:53 | 172.16.116.194:18514 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:03:35 | 172.16.112.149:16650 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:44 | 172.16.117.52:18506 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:57:03 | 172.16.112.149:26786 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:20 | 172.16.116.44:4205 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:59:57 | 172.16.116.44:5759 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:43:23 | 172.16.116.44:10330 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:50:24 | 172.16.116.44:16509 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:57:13 | 172.16.112.149:27187 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.112.149:3339 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:00:19 | 172.16.116.194:7331 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:04:37 | 172.16.116.194:20508 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:00:44 | 172.16.112.149:8736 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:13 | 172.16.112.149:27250 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:20 | 172.16.116.194:19372 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:04:41 | 172.16.112.149:20554 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:30 | 172.16.116.44:13022 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:06:15 | 172.16.117.52:25909 | 204.151.33.3:80 | Normal
TCP | 03/29/1999 08:40:31 | 172.16.117.52:8036 | 199.249.19.183:80 | Normal
TCP | 03/29/1999 08:57:30 | 172.16.112.149:28743 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:57 | 172.16.112.149:29441 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:49 | 172.16.112.149:8806 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2802 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:58:39 | 172.16.117.52:31377 | 206.152.10.38:80 | Normal
TCP | 03/29/1999 09:03:08 | 172.16.112.149:15430 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:17 | 172.16.112.149:10287 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:19 | 172.16.112.149:9750 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 09:02:36 | 172.16.112.149:13809 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:55:42 | 172.16.116.194:23653 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 09:04:41 | 172.16.112.149:20564 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:38:45 | 197.182.91.233:2866 | 172.16.113.105:25 | Normal
