TCP | 03/29/1999 08:56:13 | 172.16.112.149:24699 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:09:12 | 172.16.112.149:3434 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:18:49 | 172.16.114.207:30738 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:34:32 | 172.16.112.149:2242 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 09:24:25 | 172.16.114.207:14643 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:04:53 | 172.16.112.194:1200 | 196.37.75.158:25 | Attack
TCP | 03/29/1999 09:06:15 | 172.16.117.52:25913 | 204.151.33.3:80 | Normal
TCP | 03/29/1999 09:01:28 | 172.16.112.149:10409 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:20 | 172.16.112.149:12433 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:04 | 172.16.112.149:16976 | 209.67.139.102:80 | Normal
TCP | 03/29/1999 08:55:31 | 172.16.117.52:22953 | 194.131.104.216:80 | Normal
TCP | 03/29/1999 11:59:30 | 172.16.112.194:7063 | 196.227.33.189:25 | Normal
UDP | 03/29/1999 08:03:18 | 172.16.112.20:53 | 197.182.91.233:53 | Normal
TCP | 03/29/1999 09:00:18 | 172.16.116.194:7121 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:58:03 | 172.16.112.149:29726 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:28 | 172.16.114.148:4259 | 207.25.71.142:80 | Normal
TCP | 03/29/1999 08:42:26 | 172.16.112.149:8931 | 152.163.210.24:80 | Normal
TCP | 03/29/1999 10:31:31 | 197.218.177.69:12362 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:51:38 | 172.16.117.111:18325 | 208.209.46.36:80 | Normal
TCP | 03/29/1999 09:05:41 | 172.16.112.149:24009 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:23:18 | 172.16.112.149:11902 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:34:48 | 195.73.151.50:16512 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:39:23 | 172.16.112.149:6217 | 206.15.114.71:80 | Normal
TCP | 03/29/1999 08:55:42 | 172.16.116.194:23656 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 12:18:30 | 172.16.113.84:12377 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 10:25:35 | 196.37.75.158:11395 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 08:42:33 | 172.16.116.44:9339 | 207.25.71.141:80 | Normal
TCP | 03/29/1999 09:00:16 | 172.16.112.149:6805 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:28:45 | 194.7.248.153:11818 | 172.16.114.148:21 | Normal
TCP | 03/29/1999 09:02:14 | 172.16.112.149:12396 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:25:14 | 172.16.112.149:17449 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:55:59 | 172.16.113.105:29212 | 195.115.218.108:25 | Normal
TCP | 03/29/1999 09:06:03 | 172.16.112.149:24721 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:01:06 | 172.16.112.149:9820 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:16:53 | 172.16.114.207:24678 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:22:37 | 172.16.112.149:10284 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:23:51 | 172.16.112.149:13321 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:39 | 172.16.112.149:16659 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:03:51 | 194.27.251.21:20578 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5364 | 205.181.112.67:80 | Normal
TCP | 03/29/1999 12:04:34 | 194.27.251.21:20613 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 10:58:21 | 172.16.114.148:29264 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 09:01:50 | 172.16.112.149:11396 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:08:40 | 172.16.112.149:1812 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:12:53 | 172.16.112.149:13657 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:36:25 | 195.73.151.50:24705 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:08:45 | 172.16.112.149:2171 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:24 | 172.16.112.149:16449 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:06:11 | 172.16.112.207:1206 | 135.8.60.182:25 | Normal
TCP | 03/29/1999 08:55:30 | 172.16.112.149:22649 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:03:56 | 195.115.218.108:8890 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:16:53 | 172.16.114.207:24681 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:23:46 | 172.16.112.149:12867 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:01 | 172.16.112.149:12321 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:19:19 | 196.37.75.158:15435 | 172.16.112.149:25 | Normal
UDP | 03/29/1999 08:10:25 | 172.16.112.20:53 | 194.7.248.153:53 | Normal
TCP | 03/29/1999 08:51:54 | 172.16.116.194:18626 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 08:03:12 | 172.16.113.204:1109 | 197.182.91.233:25 | Normal
TCP | 03/29/1999 08:59:52 | 172.16.112.149:5397 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:31 | 172.16.112.149:13433 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:40 | 172.16.112.149:4866 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:07:12 | 172.16.114.148:28776 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:12:47 | 172.16.112.149:13398 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:24:30 | 172.16.112.149:15659 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:06:15 | 197.182.91.233:1240 | 172.16.114.169:25 | Normal
TCP | 03/29/1999 08:55:20 | 172.16.112.149:22453 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:57 | 172.16.112.149:26724 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:23:51 | 135.8.60.182:16150 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 09:09:39 | 172.16.117.52:4203 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 09:59:13 | 194.7.248.153:8345 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 12:39:20 | 195.115.218.108:25120 | 172.16.112.207:25 | Normal
TCP | 03/29/1999 08:51:09 | 172.16.117.52:17397 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:51:53 | 172.16.116.44:18512 | 207.46.179.15:80 | Normal
TCP | 03/29/1999 09:16:02 | 172.16.112.149:22539 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:19:14 | 172.16.112.50:32836 | 199.95.74.97:80 | Normal
TCP | 03/29/1999 12:48:32 | 194.7.248.153:26707 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:59:20 | 172.16.116.44:4196 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:30:54 | 197.218.177.69:5266 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:21:35 | 172.16.114.207:8236 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:40:10 | 172.16.117.52:7334 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:06:23 | 172.16.116.44:26818 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10259 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 08:59:24 | 172.16.112.149:4212 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:15:12 | 172.16.114.148:23468 | 195.115.218.108:25 | Normal
TCP | 03/29/1999 08:59:18 | 172.16.116.44:4171 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:47:20 | 172.16.116.44:13921 | 208.246.240.242:80 | Normal
TCP | 03/29/1999 09:03:24 | 172.16.112.149:16461 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:46 | 172.16.112.149:17520 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:01:17 | 172.16.112.149:10280 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:30 | 172.16.112.149:25712 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:12:12 | 172.16.112.149:12316 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:17:10 | 172.16.112.149:25565 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:09:12 | 172.16.112.149:3497 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:21:44 | 172.16.114.168:24668 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 12:24:37 | 172.16.114.148:13074 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 11:38:26 | 172.16.114.207:4024 | 196.227.33.189:25 | Normal
TCP | 03/29/1999 09:02:14 | 172.16.112.149:12394 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:52:30 | 195.115.218.108:8260 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:24:25 | 172.16.114.207:14908 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:25:14 | 172.16.112.149:17447 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:19:12 | 172.16.112.149:31887 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:15:01 | 172.16.112.149:19687 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2592 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 08:11:37 | 197.182.91.233:2098 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 09:15:18 | 172.16.112.149:20539 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:56:14 | 172.16.112.149:24856 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:43:22 | 172.16.116.44:10258 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:21:36 | 172.16.112.149:8250 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:28 | 172.16.114.207:10369 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:57:23 | 172.16.117.111:28699 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 09:04:19 | 172.16.116.194:19127 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:06:23 | 172.16.116.44:26821 | 204.146.18.33:80 | Normal
TCP | 03/29/1999 08:47:10 | 172.16.112.100:3910 | 207.51.18.105:80 | Normal
TCP | 03/29/1999 08:38:25 | 172.16.117.52:4652 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:27:14 | 196.37.75.158:5138 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:03:53 | 172.16.116.194:18015 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:38:50 | 172.16.117.52:5644 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 09:13:00 | 194.7.248.153:4159 | 172.16.112.194:23 | Normal
TCP | 03/29/1999 09:24:26 | 172.16.114.207:15226 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:16:29 | 172.16.112.149:23241 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:20 | 172.16.112.149:25936 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:08:06 | 197.182.91.233:22001 | 172.16.114.148:21 | Normal
TCP | 03/29/1999 08:40:32 | 172.16.112.149:8226 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 10:13:22 | 194.27.251.21:9878 | 172.16.112.194:25 | Normal
TCP | 03/29/1999 09:08:09 | 172.16.112.149:30922 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:09 | 172.16.117.52:6866 | 205.181.112.65:80 | Normal
TCP | 03/29/1999 08:47:26 | 172.16.115.87:14167 | 199.95.209.99:80 | Normal
TCP | 03/29/1999 11:35:28 | 196.227.33.189:16528 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:55:52 | 172.16.112.149:24610 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:49 | 172.16.112.149:8931 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:14:00 | 172.16.112.149:16664 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:59:19 | 172.16.112.149:4179 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:31:27 | 197.182.91.233:5553 | 172.16.112.149:25 | Normal
TCP | 03/29/1999 09:05:25 | 172.16.112.149:22997 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:21:32 | 135.13.216.191:15562 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 09:00:22 | 172.16.112.149:8240 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:53:36 | 197.218.177.69:8268 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:15:24 | 172.16.112.149:20551 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:53:27 | 172.16.117.52:20229 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 11:13:29 | 194.27.251.21:15114 | 172.16.113.105:25 | Normal
TCP | 03/29/1999 08:58:44 | 172.16.112.149:32097 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:07:36 | 172.16.112.149:29970 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:36:48 | 172.16.114.169:18691 | 196.227.33.189:23 | Normal
TCP | 03/29/1999 08:37:04 | 172.16.112.149:4170 | 137.245.85.134:80 | Normal
TCP | 03/29/1999 08:07:43 | 197.218.177.69:1425 | 172.16.114.148:25 | Normal
TCP | 03/29/1999 09:19:44 | 172.16.112.149:2306 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:49:29 | 197.218.177.69:26952 | 172.16.114.148:23 | Normal
TCP | 03/29/1999 10:58:22 | 172.16.114.148:29277 | 197.218.177.69:25 | Normal
TCP | 03/29/1999 11:17:39 | 135.13.216.191:15372 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 08:43:23 | 172.16.116.44:10315 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:02:57 | 172.16.112.149:14912 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:52 | 172.16.116.194:17720 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 09:12:41 | 172.16.112.149:13184 | 207.121.184.81:80 | Normal
UDP | 03/29/1999 09:03:17 | 172.16.116.44:1719 | 192.168.1.10:53 | Normal
TCP | 03/29/1999 08:58:15 | 172.16.112.149:30335 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:40:09 | 172.16.112.149:6994 | 208.160.10.122:80 | Normal
TCP | 03/29/1999 08:59:57 | 172.16.116.44:5729 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:07:02 | 172.16.112.149:28740 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:25 | 172.16.112.149:28707 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:56:35 | 172.16.112.149:25720 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:22:33 | 196.37.75.158:4576 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:17:53 | 172.16.117.111:27751 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 09:10:38 | 172.16.112.149:7240 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 10:26:40 | 194.27.251.21:11448 | 172.16.112.100:25 | Attack
TCP | 03/29/1999 09:08:12 | 172.16.117.52:31188 | 199.95.73.149:80 | Normal
TCP | 03/29/1999 10:03:08 | 195.115.218.108:8754 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:43:43 | 172.16.114.207:11529 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:55:35 | 172.16.112.149:23117 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:45:17 | 172.16.114.207:12099 | 204.123.2.107:80 | Normal
TCP | 03/29/1999 08:49:45 | 172.16.116.44:16415 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:56:08 | 172.16.112.149:24683 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:15:35 | 172.16.112.149:20608 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:39:41 | 172.16.117.111:6226 | 134.205.165.120:80 | Normal
TCP | 03/29/1999 08:53:59 | 172.16.114.169:20578 | 135.8.60.182:25 | Normal
TCP | 03/29/1999 09:00:22 | 172.16.112.149:8236 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:57 | 172.16.112.149:14914 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:42 | 172.16.112.149:14325 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:59:35 | 172.16.112.149:4801 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:51:44 | 172.16.117.52:18456 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 08:47:15 | 172.16.112.149:13519 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 09:07:40 | 196.227.33.189:4130 | 172.16.112.149:25 | Normal
TCP | 03/29/1999 09:19:54 | 172.16.116.44:2640 | 162.140.64.24:80 | Normal
TCP | 03/29/1999 08:55:41 | 172.16.116.194:23326 | 199.95.74.90:80 | Normal
TCP | 03/29/1999 12:04:34 | 194.27.251.21:20686 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:47:20 | 172.16.116.44:13887 | 208.246.240.242:80 | Normal
TCP | 03/29/1999 09:54:51 | 195.115.218.108:8285 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:40:16 | 172.16.114.148:7467 | 204.71.200.74:80 | Normal
TCP | 03/29/1999 09:16:13 | 172.16.112.149:22659 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:07:30 | 172.16.112.149:29589 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:20:46 | 172.16.112.149:5878 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:45:42 | 172.16.117.111:12383 | 207.211.106.40:80 | Normal
TCP | 03/29/1999 12:35:34 | 196.227.33.189:24697 | 172.16.114.50:25 | Normal
TCP | 03/29/1999 12:51:30 | 197.218.177.69:27435 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:51:05 | 172.16.116.44:16997 | 207.25.71.200:80 | Normal
TCP | 03/29/1999 08:58:50 | 172.16.112.149:1049 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:00:09 | 172.16.116.44:6230 | 205.188.146.109:80 | Normal
TCP | 03/29/1999 09:31:33 | 197.218.177.69:5617 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:58:55 | 172.16.112.149:1306 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:09:34 | 172.16.112.149:4191 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:57:19 | 172.16.112.149:27938 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:08:01 | 194.27.251.21:21937 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:10:08 | 172.16.112.149:6187 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:34:26 | 196.227.33.189:6188 | 172.16.113.84:25 | Normal
TCP | 03/29/1999 09:35:27 | 196.37.75.158:6248 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 08:55:35 | 172.16.112.149:23086 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:24:25 | 172.16.114.207:14895 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 11:46:48 | 195.73.151.50:18291 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.117.111:3521 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 08:40:48 | 172.16.112.149:8254 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 08:59:13 | 172.16.112.149:3144 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:53:36 | 197.218.177.69:8276 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 12:39:41 | 172.16.113.84:16506 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 09:08:45 | 172.16.112.149:2167 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:53 | 172.16.112.194:27909 | 195.73.151.50:25 | Normal
TCP | 03/29/1999 08:10:00 | 135.13.216.191:1489 | 172.16.112.50:23 | Normal
TCP | 03/29/1999 09:18:54 | 172.16.112.149:30988 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2737 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:19:25 | 172.16.112.149:32463 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:45:42 | 172.16.117.111:12392 | 207.217.78.131:80 | Normal
TCP | 03/29/1999 08:59:10 | 172.16.116.194:2740 | 160.147.68.21:80 | Normal
TCP | 03/29/1999 09:08:15 | 172.16.112.149:31785 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:43:23 | 172.16.116.44:10304 | 209.185.250.103:80 | Normal
TCP | 03/29/1999 09:24:26 | 172.16.114.207:15163 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 09:06:56 | 172.16.112.149:28018 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 09:16:07 | 172.16.112.149:22555 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:48:55 | 172.16.117.111:15459 | 207.25.71.62:80 | Normal
TCP | 03/29/1999 09:06:50 | 172.16.112.149:27724 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:05:30 | 172.16.112.149:23563 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:14:56 | 172.16.114.148:19499 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:04:24 | 172.16.112.149:19502 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:55 | 172.16.112.149:1171 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:06 | 172.16.112.149:9721 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:09:12 | 172.16.112.149:3432 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:17:00 | 172.16.114.148:12323 | 194.27.251.21:25 | Normal
TCP | 03/29/1999 08:58:33 | 172.16.112.149:30997 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:12:15 | 135.13.216.191:22578 | 172.16.112.100:25 | Normal
TCP | 03/29/1999 09:25:08 | 172.16.112.149:16997 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:49 | 172.16.112.149:32677 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:52:32 | 172.16.112.149:19248 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 08:20:15 | 195.115.218.108:2132 | 172.16.114.168:25 | Normal
TCP | 03/29/1999 09:04:35 | 172.16.112.149:20080 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:49:25 | 172.16.116.194:15712 | 136.149.63.132:80 | Normal
TCP | 03/29/1999 09:17:36 | 172.16.112.149:26716 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:13:51 | 196.37.75.158:4162 | 172.16.112.194:25 | Normal
TCP | 03/29/1999 08:24:41 | 197.182.91.233:2392 | 172.16.112.149:25 | Normal
TCP | 03/29/1999 08:45:36 | 172.16.114.148:12349 | 204.71.200.129:80 | Normal
TCP | 03/29/1999 09:22:27 | 172.16.112.149:9898 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:08:45 | 172.16.112.149:2210 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:03:13 | 172.16.113.204:1111 | 135.8.60.182:25 | Normal
TCP | 03/29/1999 09:04:19 | 172.16.112.149:19245 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:06:33 | 172.16.112.149:27247 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:19:13 | 172.16.112.149:31889 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 09:27:14 | 196.37.75.158:5136 | 172.16.112.100:80 | Normal
TCP | 03/29/1999 09:24:26 | 172.16.114.207:14968 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 12:28:09 | 172.16.114.148:14345 | 194.7.248.153:25 | Normal
TCP | 03/29/1999 09:13:38 | 172.16.112.149:15950 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 11:54:20 | 195.73.151.50:18761 | 172.16.114.50:80 | Normal
TCP | 03/29/1999 09:17:21 | 172.16.112.149:26199 | 207.121.186.144:80 | Normal
TCP | 03/29/1999 10:39:39 | 172.16.112.149:28215 | 196.227.33.189:25 | Normal
TCP | 03/29/1999 08:47:16 | 172.16.112.149:13522 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:47:10 | 172.16.112.100:3916 | 207.51.18.105:80 | Normal
TCP | 03/29/1999 11:56:06 | 195.73.151.50:19158 | 172.16.112.149:25 | Normal
TCP | 03/29/1999 09:12:12 | 172.16.112.149:12317 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:21:25 | 172.16.112.149:7718 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:21:48 | 172.16.112.149:8314 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:11:16 | 172.16.112.149:8950 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:17:36 | 172.16.112.149:26818 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:01:53 | 172.16.117.111:12099 | 199.94.100.2:80 | Normal
TCP | 03/29/1999 12:13:21 | 194.27.251.21:22677 | 172.16.114.169:25 | Normal
TCP | 03/29/1999 08:43:30 | 172.16.114.207:10697 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:03:51 | 172.16.112.149:17715 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 12:47:22 | 196.37.75.158:26700 | 172.16.113.204:25 | Normal
TCP | 03/29/1999 08:47:15 | 172.16.112.149:13429 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 08:47:16 | 172.16.112.149:13721 | 209.67.139.37:80 | Normal
TCP | 03/29/1999 09:05:14 | 172.16.112.149:22585 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:11:27 | 172.16.116.44:9816 | 206.62.132.69:80 | Normal
TCP | 03/29/1999 09:12:36 | 172.16.112.149:12550 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:18:48 | 172.16.114.207:30487 | 209.67.29.11:80 | Normal
TCP | 03/29/1999 08:48:08 | 172.16.117.52:14863 | 204.202.129.230:80 | Normal
TCP | 03/29/1999 09:19:13 | 172.16.112.149:31890 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:10:14 | 172.16.112.149:6204 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:16:29 | 172.16.112.149:23239 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:52:32 | 172.16.112.149:19440 | 209.84.4.41:80 | Normal
TCP | 03/29/1999 12:15:49 | 135.13.216.191:23017 | 172.16.114.148:25 | Normal
TCP | 03/29/1999 09:06:32 | 172.16.112.149:27199 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:02:52 | 172.16.112.149:14458 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:03:52 | 172.16.116.194:17785 | 143.166.224.42:80 | Normal
TCP | 03/29/1999 08:40:31 | 172.16.112.149:7719 | 206.132.25.51:80 | Normal
TCP | 03/29/1999 09:05:20 | 172.16.112.149:22652 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 08:58:33 | 172.16.112.149:31254 | 207.121.184.81:80 | Normal
TCP | 03/29/1999 09:04:58 | 172.16.112.149:21295 | 207.121.184.81:80 | Normal
